incident_id,year,month,state,location,lat,lon,species,activity,outcome,time
538,1966,12.0,NSW,"sydney, coogee beach",-33.9206,151.2581,Other,Spearfishing,Injured,
539,1966,12.0,QLD,"heron island, broomfield reef",-23.2595,151.9467,Other,Spearfishing,Injured,
540,1966,12.0,TAS,"bicheno, piccaninny point",-41.6919,148.2919,White shark,Swimming,Injured,1320
541,1966,12.0,NSW,"south west rocks, trial bay",-30.8869,153.0547,Other,Spearfishing,Injured,
542,1967,4.0,NSW,wollongong,-34.4305,150.9036,Other,Spearfishing,Injured,
543,1967,8.0,WA,jurien bay,-30.3024,115.0264,White shark,Spearfishing,Fatal,
544,1968,2.0,WA,"perth, swan river, belmont",-31.9504,115.9162,Bull shark,Swimming,Injured,
545,1968,2.0,SA,cape jervis,-35.6068,138.0931,Other,Spearfishing,Uninjured,1830
546,1968,9.0,SA,"port lincoln, thistle island",-35.0048,136.1877,White shark,Diving,Uninjured,
547,1969,1.0,NSW,"jervis bay, currarong beach",-35.0135,150.8129,Other,Snorkelling,Injured,0730
548,1969,6.0,NSW,kiama,-34.6767,150.8545,Other,Spearfishing,Injured,1500
549,1969,11.0,WA,"perth, swan river, east perth",-31.9469,115.8814,Bull shark,Swimming,Injured,
550,1971,1.0,TAS,east devonport beach,-41.1719,148.3698,Other,Swimming,Injured,1640
551,1971,2.0,WA,esperance,-33.8443,121.9061,Other,Spearfishing,Injured,
552,1971,12.0,QLD,"gladstone, cape capricorn",-23.3977,151.4148,Tiger shark,Swimming,Fatal,1500
553,1972,2.0,VIC,"wilsons promontory, sandy point",-38.8325,148.1209,White shark,Boarding,Injured,
554,1972,4.0,QLD,"moreton bay, wellington point",-27.4667,153.2333,Other,Swimming,Injured,
555,1972,8.0,TAS,"tasman peninsula, tasman island",-43.2315,148.0078,White shark,Diving,Injured,1115
556,1972,10.0,NSW,tabourie beach,-35.4404,150.4101,White shark,Boarding,Injured,0830
557,1972,10.0,QLD,"mackay, stevens reef (96km off mackay)",-20.5773,150.0861,Other,Spearfishing,Injured,
558,1972,11.0,SA,"port lincoln, thistle island",-35.0048,136.1877,White shark,Diving,Uninjured,
559,1973,1.0,NSW,"central coast, umina beach",-33.5261,151.3213,White shark,Boarding,Injured,
560,1973,3.0,QLD,"palm islands, havannah island",-18.8349,146.5451,Tiger shark,Swimming,Injured,
561,1973,8.0,QLD,"north stradbroke island, point lookout",-27.4241,153.5332,White shark,Boarding,Injured,0730
562,1973,11.0,QLD,"gin arm creek, north qld",-17.4887,139.5152,Bull shark,Swimming,Injured,
563,1974,1.0,SA,"streaky bay, highcliff",-32.8647,134.1021,White shark,Diving,Fatal,1300
564,1974,9.0,QLD,"south stradbroke island, jumpinpin",-27.7333,153.6833,Tiger shark,Swimming,Fatal,
565,1974,12.0,WA,geographe bay,-33.6482,115.3325,Other,Diving,Injured,
566,1975,1.0,SA,"port lincoln, almonta beach",-34.6877,135.3378,White shark,Boarding,Fatal,1100
567,1975,2.0,VIC,"wilsons promontory, cotters lake beach",-38.9392,146.2419,White shark,Boarding,Injured,
568,1975,2.0,SA,"ceduna, cactus beach, point sinclair",-32.0974,132.9884,White shark,Snorkelling,Fatal,
569,1975,2.0,VIC,"anglesea, soapys point",-38.4203,144.1824,Other,Snorkelling,Injured,
570,1975,3.0,QLD,mornington island,-16.6677,139.17099,Tiger shark,Swimming,Injured,
571,1975,7.0,QLD,"sunshine coast, alexandra headland",-26.6685,153.1095,White shark,Boarding,Injured,1700
572,1975,7.0,TAS,"bruny island, fluted cape",-43.499,147.3663,White shark,Diving,Fatal,1300
573,1975,11.0,NSW,"sydney, manly, queenscliff",-33.7881,151.2888,Other,Spearfishing,Injured,1215
574,1976,9.0,SA,point lowly,-32.9994,137.7869,White shark,Spearfishing,Injured,
575,1977,2.0,NSW,kingscliff,-28.2541,153.5801,Tiger shark,Boarding,Injured,
576,1977,3.0,QLD,moreton bay,-27.2567,153.2535,Tiger shark,Swimming,Fatal,
577,1977,3.0,QLD,moreton bay,-27.2566,153.2536,Tiger shark,Swimming,Fatal,
578,1977,4.0,QLD,"gold coast, burleigh heads, tallebudgera creek",-28.0896,153.4581,Bull shark,Swimming,Injured,
579,1977,8.0,QLD,"sunshine coast, caloundra, buddina beach",-26.7002,153.1379,Tiger shark,Other: Floating On Blow-Up Lilo,Fatal,1600
580,1977,8.0,SA,"ceduna, cactus beach",-32.0892,132.9796,White shark,Boarding,Injured,
581,1978,8.0,WA,"perth, mullaoo beach, joondalup",-31.7831,115.7327,White shark,Boarding,Uninjured,0730
582,1978,9.0,TAS,"tasman peninsula, munro bight",-43.2171,148.0128,White shark,Diving,Uninjured,1200
583,1978,12.0,QLD,"bribie island, pumicestone passage",-27.0289,153.0963,Bull shark,Swimming,Injured,
584,1979,1.0,QLD,"sunshine coast, mooloolaba",-26.6798,153.1221,Other,Swimming,Uninjured,
585,1979,9.0,NSW,"byron bay, the pass",-28.6371,153.6281,Other,Swimming,Injured,
586,1980,1.0,NSW,seal rocks,-32.4317,152.5232,Other,Diving,Injured,
587,1980,3.0,VIC,"westernport  bay, shoreham beach",-38.4344,145.0569,Other,Spearfishing,Injured,1130
588,1980,3.0,QLD,"north stradbroke island, point lookout",-27.4241,153.5332,Other,Boarding,Injured,
589,1980,9.0,SA,"ceduna, cactus beach",-32.0892,132.9796,White shark,Boarding,Uninjured,
590,1980,10.0,QLD,marian reef,-18.9604,152.2601,Other,Diving,Injured,
591,1980,11.0,WA,lancelin,-31.0178,115.3286,White shark,Swimming,Injured,
592,1981,1.0,NSW,byron bay,-28.6417,153.6196,Tiger shark,Boarding,Uninjured,0700
593,1981,2.0,WA,"rottnest island, parker point",-32.0217,115.5217,Other,Swimming,Injured,
594,1981,2.0,WA,"perth, leighton beach",-32.0253,115.7495,Other,Other: Standing In Water,Injured,
595,1981,12.0,QLD,green island,-16.7581,145.9688,Tiger shark,Swimming,Injured,
596,1982,2.0,TAS,"recherche bay, whale head, the strip",-43.6369,146.8754,White shark,Diving,Uninjured,
597,1982,2.0,TAS,south cape bay,-43.6109,146.8227,White shark,Spearfishing,Fatal,
598,1982,3.0,NSW,"byron bay, tallow beach",-28.6547,153.6284,White shark,Boarding,Fatal,
599,1983,7.0,QLD,"townsville, lodestone reef",-18.7311,147.1373,Tiger shark,Swimming,Uninjured,
600,1983,7.0,QLD,"townsville, lodestone reef",-18.7193,147.1063,Tiger shark,Swimming,Fatal,0400
601,1983,7.0,QLD,"townsville, lodestone reef",-18.7293,147.1143,Tiger shark,Swimming,Fatal,
602,1983,11.0,QLD,"gold coast, greenmount beach",-28.1641,153.5429,Tiger shark,Swimming,Injured,
603,1983,12.0,SA,south neptune island,-35.3262,136.1197,White shark,Diving,Injured,
604,1984,2.0,QLD,"mackay, derwent island",-20.9912,149.7861,Tiger shark,Swimming,Injured,
605,1984,3.0,WA,coral bay,-23.1418,113.7699,Other,Other: Standing In Water,Injured,
606,1984,3.0,WA,"perth, watermans beach",-31.8486,115.7515,Other,Other: Standing In Water,Injured,
607,1984,6.0,TAS,cape raoul,-43.2465,147.8001,White shark,Diving,Uninjured,
608,1984,9.0,NT,port keats,-14.2181,129.4379,Tiger shark,Other: Standing In Water,Injured,
609,1984,10.0,NSW,"byron bay, suffolk park  beach",-28.6914,153.6147,White shark,Boarding,Uninjured,0700
610,1984,10.0,TAS,"fortescue bay, the lanterns",-43.1371,148.0216,White shark,Diving,Uninjured,
611,1984,11.0,QLD,"mackay, blacks beach",-21.0424,149.1926,Tiger shark,Swimming,Fatal,1200
612,1985,2.0,VIC,jan juc beach,-38.3869,144.3106,White shark,Boarding,Uninjured,0600
613,1985,3.0,WA,"perth, watermans beach",-31.8486,115.7515,Other,Diving,Injured,1030
614,1985,3.0,SA,"port lincoln, wisemans beach",-34.4823,136.0323,White shark,Snorkelling,Fatal,1230
615,1985,9.0,QLD,osprey reef,-13.9167,146.6167,Other,Diving,Injured,
616,1985,12.0,NSW,north solitary island,-29.9166,153.3833,Other,Diving,Injured,
617,1986,1.0,QLD,"torres strait, muralag (prince of wales) island",-10.5942,142.2029,Tiger shark,Spearfishing,Fatal,
618,1986,3.0,NT,"darwin, nightcliff beach",-12.3782,130.8468,Other,Swimming,Injured,
619,1986,4.0,VIC,wilsons promontory,-39.0368,146.2874,White shark,Wind Surfing,Fatal,
620,1986,5.0,NSW,"sydney harbour, north head",-33.8227,151.2941,Other,Diving,Injured,0930
621,1986,8.0,NSW,"sydney harbour, north head",-33.8231,151.2953,Other,Diving,Injured,1130
622,1986,10.0,WA,"cocos (keeling) islands, direction island",-12.0913,96.8844,Tiger shark,Boarding,Uninjured,1100
623,1987,1.0,QLD,lizard island,-14.6669,145.4459,Tiger shark,Swimming,Injured,0730
624,1987,1.0,QLD,"osprey reef, north horn",-13.8109,146.5614,Other,Diving,Injured,
625,1987,2.0,NSW,"forster, pebbly beach",-32.1793,152.5184,Other,Diving,Injured,0945
626,1987,3.0,WA,"esperance, between twilight & fourth beach",-33.8889,121.8317,White shark,Boarding,Injured,1730
627,1987,4.0,WA,"albany, two peoples bay",-34.9716,118.1783,Other,Swimming,Injured,
628,1987,9.0,SA,"adelaide, marino rocks",-35.0446,138.5079,White shark,Diving,Fatal,
629,1987,10.0,NT,edith falls,-14.16666667,132.1833333,Bull shark,Swimming,Injured,
630,1987,12.0,QLD,"lizard island, the cod hole",-14.6697,145.6474,Other,Diving,Uninjured,1200
631,1988,7.0,NSW,norah head,-33.2789,151.5683,White shark,Swimming,Injured,
632,1988,10.0,SA,"adelaide, moana beach",-35.2076,138.4701,White shark,Boarding,Injured,1215
633,1988,10.0,QLD,lady musgrave island,-23.9047,152.3827,Tiger shark,Spearfishing,Uninjured,
634,1988,10.0,VIC,"phillip island, surfies point",-38.5102,145.2818,White shark,Boarding,Injured,1500
635,1988,11.0,QLD,"yeppoon, off nth keppel",-23.0282,150.9031,Tiger shark,Swimming,Fatal,
636,1988,11.0,QLD,"yeppoon, off nth keppel",-23.0282,150.9031,Tiger shark,Swimming,Fatal,
637,1989,1.0,NSW,"sydney harbour, south head",-33.8329,151.2797,Other,Diving,Injured,
638,1989,1.0,VIC,"phillip island, surfies point",-38.5102,145.2818,White shark,Boarding,Uninjured,1700
639,1989,1.0,WA,"rottnest island, parker point",-32.0217,115.5217,Other,Snorkelling,Injured,1400
640,1989,1.0,NSW,"evans head, half tide beach",-29.1161,153.4441,White shark,Boarding,Injured,1600
641,1989,3.0,WA,"broome, roebuck bay",-17.9654,122.2379,Tiger shark,Snorkelling,Uninjured,1100
642,1989,3.0,QLD,"torres strait, badu island",-10.1692,142.1686,Other,Spearfishing,Injured,1630
643,1989,3.0,SA,"encounter bay, waitpinga beach",-35.6367,138.4998,White shark,Boarding,Fatal,2015
644,1989,8.0,NSW,lennox head,-28.7904,153.5949,White shark,Boarding,Uninjured,0630
645,1989,10.0,TAS,"scamander, shelly point",-41.4338,148.279,White shark,Boarding,Uninjured,1450
646,1989,10.0,NT,edith falls,-14.16666667,132.1833333,Bull shark,Swimming,Injured,
647,1989,11.0,VIC,kilcunda,-38.5632,145.4909,White shark,Boarding,Injured,1930
648,1989,11.0,QLD,"gold coast, mermaid waters (canal)",-28.0521,153.4342,Bull shark,Swimming,Injured,1800
649,1989,12.0,WA,"capes area, cape naturaliste to cape leeuwin",-34.2009,115.0336,Other,Diving,Injured,
650,1989,12.0,NT,"gove peninsula, cape wirrawoi",-12.1586,136.7817,Tiger shark,Swimming,Injured,
651,1990,4.0,QLD,"gold coast, greenmount beach",-28.1634,153.5433,Tiger shark,Boarding,Uninjured,0600
652,1990,4.0,NSW,"tweed heads, fingal",-28.1726,153.5556,White shark,Boarding,Uninjured,
653,1990,4.0,QLD,"dingo reef, off townsville",-19.1667,148.3833,Tiger shark,Snorkelling,Fatal,1400
654,1990,5.0,QLD,"port douglas, opal reef",-16.2241,145.8877,Other,Snorkelling,Injured,1200
655,1990,5.0,QLD,"port douglas, opal reef",-16.2241,145.8877,Other,Snorkelling,Injured,1200
656,1990,9.0,QLD,"gympie, rainbow beach",-25.8975,153.0909,Other,Other: Standing In Water,Injured,0830
657,1990,10.0,QLD,"gold coast, mermaid waters (canal)",-28.0486,153.4317,Bull shark,Swimming,Injured,2000
658,1990,10.0,SA,"victor harbour, goolwa beach",-35.5255,138.7702,White shark,Boarding,Injured,1030
659,1990,11.0,QLD,"gold coast, nerang river, isle of capri bridge",-28.0098,153.4273,Bull shark,Swimming,Injured,1640
660,1991,1.0,QLD,gladstone harbour,-23.8226,151.2577,Other,Boarding,Injured,1745
661,1991,1.0,VIC,"port phillip bay, queenscliff beach",-38.2702,144.6638,Other,Spearfishing,Uninjured,
662,1991,1.0,NSW,"central coast, putty beach",-33.5292,151.3693,Other,Snorkelling,Uninjured,1500
663,1991,1.0,QLD,"gold coast, mermaid waters, lake wonderland (canal)",-28.0558,153.4227,Bull shark,Swimming,Injured,0830
664,1991,3.0,NSW,"wollongong, bass point",-34.5945,150.9009,Other,Diving,Injured,1600
665,1991,9.0,SA,aldinga beach,-35.2718,138.4344,White shark,Diving,Fatal,1435
666,1991,11.0,WA,"mandurah, halls head, backbeach",-32.5298,115.6937,White shark,Boarding,Injured,
667,1992,1.0,NSW,"tweed heads, duranbah beach",-28.1667,153.5522,White shark,Boarding,Injured,2000
668,1992,2.0,QLD,"bargara, nielson beach",-24.8032,152.4587,Tiger shark,Boarding,Uninjured,
669,1992,3.0,QLD,"gold coast, evandale channal,chevron is",-27.0017,153.4183,Bull shark,,Uninjured,
670,1992,3.0,VIC,point lonsdale,-38.2909,144.6062,White shark,Boarding,Injured,1130
671,1992,8.0,SA,"lipson cove, tumby bay",-34.2619,136.2642,White shark,Boarding,Injured,1750
672,1992,10.0,QLD,"moreton island, north point",-27.0214,153.4531,White shark,Boarding,Fatal,1430
673,1993,1.0,QLD,"line reef, 50k off hayman island",-19.6951,149.1937,Other,Spearfishing,Injured,0900
674,1993,4.0,TAS,"tenth island, georgetown",-40.9333,146.9833,White shark,Spearfishing,Uninjured,
675,1993,4.0,SA,port clinton,-34.2241,138.0256,White shark,Spearfishing,Injured,1915
676,1993,6.0,TAS,"tenth island, georgetown",-40.9333,146.9833,White shark,Diving,Fatal,1100
677,1993,6.0,NSW,"byron bay, julian rocks",-28.6119,153.6289,White shark,Diving,Fatal,0930
678,1993,11.0,WA,"broome, roebuck bay",-17.9654,122.2379,Tiger shark,Diving,Fatal,1600
679,1993,12.0,QLD,"rockhampton, farnborough beach",-23.1218,150.7514,Other,Boarding,Uninjured,
680,1994,1.0,QLD,"brisbane river, karana downs reach",-27.5419,152.8415,Bull shark,Swimming,Injured,1330
681,1994,1.0,QLD,"gold coast, nerang river buds beach (canal)",-27.9961,153.4246,Bull shark,Swimming,Injured,
682,1994,2.0,SA,"stinky bay, nora creina",-37.3306,139.8528,Other,Fishing,Injured,2000
683,1994,4.0,QLD,"gold coast, broadbeach, surfers paradise",-28.0219,153.4354,Other,Swimming,Injured,0945
684,1994,11.0,VIC,"port phillip bay, mornington pier",-38.2114,145.0351,Other,Diving,Injured,
685,1995,2.0,VIC,"phillip island, the nobbies",-38.5218,145.1194,Other,Diving,Uninjured,0730
686,1995,2.0,SA,"port elliot, boomer beach",-35.5365,138.6712,Other,Boarding,Injured,
687,1995,3.0,SA,"ceduna, cactus beach",-32.0892,132.9796,White shark,Boarding,Injured,0730
688,1995,3.0,NSW,"sydney harbour, clark island",-33.8631,151.2409,Bull shark,Boarding,Uninjured,0700
689,1995,4.0,NSW,eden,-37.0742,149.9059,Other,Diving,Injured,
690,1995,5.0,WA,"shark bay, bernier island",-24.8502,113.1537,Tiger shark,Diving,Uninjured,1000
691,1995,9.0,WA,"hopetoun, starvation bay",-33.9111,120.6389,White shark,Diving,Fatal,1500
692,1995,10.0,QLD,"hervey bay, pialba",-25.2771,152.8365,Tiger shark,Other: Standing In Water,Injured,1500
693,1995,11.0,NSW,"brooms head, lake arragan",-29.5673,153.3381,Bull shark,,Injured,
694,1995,11.0,QLD,"great keppel island, fishermans beach",-23.1812,150.9347,Tiger shark,Swimming,Injured,1600
695,1995,12.0,NSW,"central coast, little patonga beach, hawkesbury river",-33.5632,151.2637,Bull shark,Swimming,Injured,1530
696,1996,1.0,QLD,"gold coast, coomera river mouth, browns inlet",-27.8689,153.4199,Bull shark,Other: Standing In Water,Injured,1400
697,1996,1.0,WA,"albany, shelter (muttonbird) island",-35.0486,117.6931,Other,Spearfishing,Injured,1515
698,1996,2.0,NSW,"sydney harbour, charles st wharf, parramatta river",-33.8138,151.0105,Bull shark,Swimming,Injured,0130
699,1996,2.0,NSW,"lord howe island, ned's beach",-31.5181,159.0649,Other,Other: Standing In Water,Injured,
700,1996,3.0,QLD,heron island,-23.4404,151.9166,Other,Swimming,Injured,0700
701,1996,4.0,NSW,"sydney, mona vale beach",-33.6793,151.3149,Other,Swimming,Injured,
702,1996,4.0,NSW,"sydney, mona vale beach",-33.6794,151.3148,Other,Swimming,Injured,
703,1996,6.0,VIC,"point leo, suicide reef break",-38.4278,145.0769,White shark,Boarding,Uninjured,1730
704,1996,9.0,WA,"rottnest island, parker point",-32.0217,115.5217,Other,Other: Standing In Water,Injured,
705,1996,12.0,VIC,anglesea beach,-38.4151,144.1886,Other,Boarding,Injured,
706,1996,12.0,QLD,"sunshine coast, coolumn beach",-26.5239,153.0948,Other,Boarding,Injured,1800
707,1997,1.0,QLD,"whitsunday islands, whitehaven beach",-20.2805,149.0397,Tiger shark,Snorkelling,Injured,1100
708,1997,1.0,QLD,"gold coast, rainbow bay",-28.1631,153.5476,Bull shark,Boarding,Injured,1300
709,1997,1.0,VIC,"phillip island, the nobbies",-38.5208,145.1064,White shark,Unmotorised Boating,Uninjured,
710,1997,2.0,QLD,"whitsundays, ravens cove",-20.1651,148.9048,Other,Diving,Injured,1045
711,1997,2.0,QLD,"gold coast, nerang river, carrara",-28.0104,153.3726,Bull shark,Swimming,Injured,1330
712,1997,2.0,NSW,"sydney harbour, iron cove",-33.8611,151.1627,Bull shark,Unmotorised Boating,Uninjured,0615
713,1997,7.0,QLD,"sunshine coast, maroochydore, pincushion",-26.6473,153.1046,Tiger shark,Boarding,Injured,1400
714,1997,10.0,WA,"perth, cottesloe beach",-31.9947,115.7505,White shark,Boarding,Injured,0630
715,1997,11.0,VIC,"barwon heads, 13th beach",-38.2892,144.4889,White shark,Boarding,Uninjured,1515
716,1997,11.0,WA,albany,-35.0546,117.9927,White shark,Diving,Injured,
717,1997,12.0,WA,"margaret river, gnarabup beach",-33.9903,114.9909,Other,Other: Standing In Water,Injured,0900
718,1997,12.0,NSW,"evans head, shark bay",-29.1143,153.4376,Other,Swimming,Injured,1530
719,1997,12.0,QLD,"whitsunday islands, hook island, luncheon bay",-20.0643,148.9506,Bull shark,Swimming,Injured,
720,1998,1.0,WA,hamelin bay,-34.2234,115.0301,Other,Diving,Injured,1000
721,1998,1.0,QLD,"orpheus island, juno bay",-18.6639,146.4984,Tiger shark,Snorkelling,Uninjured,0600
722,1998,1.0,SA,"victor harbour, middleton beach",-35.5167,138.7184,Other,Boarding,Injured,
723,1998,6.0,SA,south neptune island,-35.3262,136.1197,White shark,Snorkelling,Fatal,1400
724,1998,9.0,NSW,jervis bay,-35.048,150.6796,Other,Diving,Injured,
725,1998,10.0,QLD,sunshine coast,-26.6775,153.1341,Other,Diving,Injured,1400
726,1998,12.0,SA,"victor harbour, middleton beach",-35.5167,138.7184,Other,Boarding,Injured,
727,1998,12.0,NSW,"sydney, botany bay",-33.98,151.15,Other,Spearfishing,Injured,
728,1999,2.0,NSW,scotts head beach,-30.7425,152.9913,White shark,Boarding,Injured,1930
729,1999,5.0,SA,flahertys beach hardwicke bay,-34.9275,137.4181,White shark,Boarding,Fatal,1600
730,1999,10.0,QLD,"north stradbroke island, amity point",-27.4021,153.4374,Other,Diving,Injured,
731,1999,12.0,NSW,"forster, the pinnacle",-32.2031,152.5734,Other,Diving,Uninjured,0930
732,1999,12.0,WA,"perth, scarborough beach",-31.8921,115.7223,White shark,Diving,Uninjured,
733,2000,2.0,NSW,"sydney, wanda beach",-34.0421,151.1639,White shark,Boarding,Uninjured,1210
734,2000,2.0,SA,"ceduna, cactus beach, point sinclair",-32.0919,132.9768,White shark,Boarding,Injured,1100
735,2000,2.0,WA,"perth, sorrento beach",-31.8286,115.7431,Other,Swimming,Injured,0545
736,2000,3.0,QLD,"gold coast, main beach",-27.9849,153.4312,White shark,Swimming,Injured,1410
737,2000,3.0,WA,"margaret river, mainbreak",-33.9711,114.9849,White shark,Boarding,Injured,1830
738,2000,3.0,NSW,"central coast, mcmasters beach",-33.4999,151.4255,White shark,Boarding,Uninjured,1930
739,2000,3.0,NSW,"sydney harbour, athol bay, taronga wharf",-33.8462,151.2399,Bull shark,Swimming,Injured,
740,2000,3.0,NSW,"sydney harbour, parramatta river",-33.8593,151.2001,Bull shark,Unmotorised Boating,Uninjured,
741,2000,4.0,NSW,"sydney, maroubra beach",-33.9517,151.2582,Other,Boarding,Uninjured,1500
742,2000,4.0,WA,"perth, north cottesloe beach",-31.9894,115.7512,Other,Other: Standing In Water,Injured,
743,2000,9.0,SA,"elliston, blacks",-33.6631,134.8967,White shark,Boarding,Fatal,1230
744,2000,9.0,SA,"ceduna, cactus beach",-32.0894,132.9796,White shark,Boarding,Fatal,0730
745,2000,11.0,QLD,"orpheus island, juno bay",-18.6627,146.4992,Tiger shark,Diving,Uninjured,0910
746,2000,11.0,WA,"perth, north cottesloe beach",-31.9894,115.7512,White shark,Swimming,Injured,0630
747,2000,11.0,NSW,"kiama, jones beach",-34.6376,150.8559,White shark,Swimming,Uninjured,1500
748,2000,11.0,SA,venus bay,-33.2442,134.6627,White shark,Diving,Uninjured,1200
749,2000,11.0,WA,"perth, north cottesloe beach",-31.9894,115.7512,White shark,Swimming,Fatal,0625
750,2000,12.0,QLD,"heron island, sykes reef",-23.4266,152.0324,Other,Spearfishing,Injured,0900
751,2000,12.0,QLD,"townsville, flinders cay",-17.7433,148.4149,Other,Diving,Injured,1630
752,2001,1.0,QLD,"sunshine coast, noosa heads, main beach",-26.3844,153.0888,Tiger shark,Boarding,Uninjured,1700
753,2001,1.0,NSW,south west rocks,-30.8816,153.0439,White shark,Unmotorised Boating,Uninjured,
754,2001,2.0,NSW,brooms head,-29.6067,153.3367,Tiger shark,Boarding,Injured,1615
755,2001,3.0,WA,"margaret river, prevelly",-33.9826,114.9936,Other,Snorkelling,Injured,1400
756,2001,4.0,NSW,nambucca river entrance,-30.6494,153.0158,Other,Boarding,Injured,1000
757,2001,4.0,NSW,"sydney, bronte beach",-33.9033,151.2685,Other,Snorkelling,Injured,
758,2001,5.0,NSW,"central coast, lakes beach, budgewoi",-33.2519,151.5638,White shark,Boarding,Injured,1745
759,2001,10.0,QLD,"moreton island, sovereign beach",-27.3468,153.4392,Tiger shark,Unmotorised Boating,Uninjured,1400
760,2001,10.0,QLD,"east diamond islet, pyramid dive site, coral sea",-17.4231,151.0741,Other,Snorkelling,Injured,1330
761,2001,11.0,NSW,"ballina, flat rock",-28.8442,153.6071,White shark,Boarding,Injured,0915
762,2001,12.0,NSW,"yamba, main beach",-29.4552,153.3646,Other,Swimming,Injured,1815
763,2001,12.0,WA,"yallingup, honeycombs",-33.6397,115.0263,White shark,Boarding,Uninjured,
764,2001,12.0,WA,"yallingup, canal rocks",-33.6702,114.9951,White shark,Spearfishing,Uninjured,
765,2002,1.0,WA,"bunbury, collie river",-33.2906,115.7211,Other,Swimming,Injured,1700
766,2002,1.0,NSW,"port stephens, fingal spit",-32.7383,152.1904,Bull shark,Boarding,Injured,1900
767,2002,2.0,QLD,"sunshine coast, noosa, sunrise beach",-26.4171,153.1123,Other,Boarding,Injured,0925
768,2002,2.0,NSW,"sydney harbour, cabarita, parramatta river",-33.8419,151.1187,Bull shark,Unmotorised Boating,Uninjured,2030
769,2002,4.0,NSW,coffs harbour,-30.283,153.133,Bull shark,Spearfishing,Uninjured,
770,2002,4.0,SA,smoky bay,-32.3736,133.9199,White shark,Diving,Fatal,1230
771,2002,4.0,NSW,"newcastle, bar beach",-32.9415,151.7686,Other,Swimming,Injured,
772,2002,8.0,WA,"perth, cove beach,sth of cottesloe beach",-31.9989,115.7507,White shark,Boarding,Uninjured,0800
773,2002,12.0,QLD,"upolu cay, cairns",-16.6667,145.9333,Other,Snorkelling,Injured,1430
774,2002,12.0,NSW,"sydney, manly, shelly beach",-33.7983,151.2969,Other,Diving,Injured,0930
775,2002,12.0,QLD,"gold coast, miami lake (canals)",-28.0779,153.4318,Bull shark,Swimming,Fatal,0400
776,2003,1.0,NSW,"sydney, coogee beach",-33.9206,151.2581,Other,Swimming,Injured,
777,2003,1.0,SA,sheringa beach,-33.8519,135.2096,White shark,Boarding,Uninjured,1300
778,2003,2.0,SA,"victor harbour, goolwa beach",-35.5255,138.7702,Other,Other: Standing In Water,Injured,
779,2003,2.0,QLD,"gold coast, burleigh lake (canal)",-28.0878,153.4408,Bull shark,Swimming,Fatal,0700
780,2003,3.0,NSW,"yamba, turners beach",-29.4306,153.3633,Other,Boarding,Injured,
781,2003,3.0,WA,mandurah,-32.5193,115.7245,Other,Diving,Injured,
782,2003,7.0,NT,"nhulunbuy, bremmer island",-12.1636,136.8011,Tiger shark,Unmotorised Boating,Uninjured,
783,2003,10.0,NSW,"coffs harbour, charlesworth beach",-30.2669,153.1397,Other,Boarding,Injured,1815
784,2003,10.0,NSW,"seal rocks, lighthouse beach",-32.4435,152.5351,Other,Boarding,Injured,1730
785,2003,11.0,WA,"margaret river, mainbreak",-33.9761,114.9844,Other,Swimming,Injured,1130
786,2003,11.0,WA,"margaret river, mainbreak",-33.9761,114.9844,Other,Swimming,Injured,1130
787,2003,12.0,WA,"margaret river, prevelly",-33.9826,114.9889,Other,Spearfishing,Injured,0700
788,2003,12.0,VIC,"ocean grove, collendina beach",-38.2746,144.5554,Other,Swimming,Uninjured,0545
789,2004,1.0,WA,"margaret river, gnarabup beach",-33.9903,114.9908,Other,Swimming,Injured,2000
790,2004,1.0,NSW,"wollongong, bass point",-34.5945,150.9009,Other,Diving,Uninjured,1030
791,2004,1.0,NSW,scotts head beach,-30.7425,152.9913,Other,Swimming,Injured,
792,2004,1.0,NSW,nambucca heads,-30.6477,153.0125,Other,Swimming,Injured,
793,2004,1.0,WA,"bunbury, binningup beach",-32.9449,115.4723,White shark,Spearfishing,Injured,1100
794,2004,2.0,VIC,"portland, bridgewater bay",-38.3401,141.3812,White shark,Diving,Uninjured,
795,2004,2.0,NSW,"central coast, caves beach",-33.1098,151.6477,Other,Spearfishing,Injured,
796,2004,2.0,WA,"perth, marmion beach",-31.8389,115.7492,Other,Snorkelling,Injured,1400
797,2004,2.0,WA,"perth, marmion beach",-31.8389,115.7492,Other,Snorkelling,Injured,1400
798,2004,3.0,WA,"jurien bay, cervantes, nr",-30.5241,115.0204,Other,Spearfishing,Injured,
799,2004,4.0,NSW,"forster, latitude reef",-32.2101,152.5709,Other,Diving,Injured,
800,2004,4.0,WA,"margaret river, prevelly",-33.9826,114.9936,Other,Snorkelling,Injured,
801,2004,6.0,WA,"perth, floreat beach",-31.9293,115.7546,White shark,Diving,Uninjured,
802,2004,6.0,WA,bunbury back beach,-33.3247,115.6297,White shark,Boarding,Injured,1630
803,2004,7.0,WA,rottnest island,-32.0234,115.5325,Other,Diving,Injured,1408
804,2004,7.0,WA,"gracetown, lefthanders",-33.8795,114.9829,White shark,Boarding,Fatal,1400
805,2004,8.0,NSW,"byron bay, tallow beach",-28.6547,153.6284,Other,Spearfishing,Injured,1330
806,2004,8.0,VIC,"mornington peninsula, flinders, gunnery surf break",-38.4836,145.0348,White shark,Boarding,Uninjured,1710
